text,label
"A report from election commission officials released earlier this month outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"court documents confirmed details about a celebrity's private life during a briefing held on Tuesday, based on a review spanning the last month.",1
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows climate policy moved by about 5.5% in the last six months.,1
Doctors HATE this fact about the central bank's interest rate decision is the biggest secret no one is talking about. You need to see this before it's too late.,0
Data compiled by a Treasury Department spokesperson and reviewed by independent analysts shows the new vaccine rollout moved by about 5.4% in the last month.,1
"the World Health Organization said in a statement an update on a natural disaster on last week, noting that further analysis is expected within the next quarter.",1
"It's finally out: the education budget will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
"SHOCKING: the real story behind a viral health trend. Sources say it will completely change everything overnight. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"BREAKING (they don't want you to know): the education budget is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
What the media is HIDING about the real story behind the national health system. Sources say it has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
EXPOSED: the real story behind a natural disaster. Sources say it was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
"A report from court documents released last week outlines how the housing market has changed, with officials attributing the shift to policy adjustments made over the last month.",1
It's finally out: a celebrity's private life has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
"URGENT WARNING about the presidential election! has shocked experts who refuse to speak on record. Wake up, people — nobody is reporting this!",0
It's finally out: government spending has been linked to a massive hidden conspiracy. You need to see this before it's too late.,0
"According to a peer-reviewed study published this week, the stock market is expected to shift by roughly 13.4% following changes announced on Tuesday.",1
"It's finally out: government spending is being covered up by the mainstream media. Wake up, people — nobody is reporting this!",0
"the mayor's office announced an update on immigration policy on Friday, noting that further analysis is expected within the next six months.",1
"a spokesperson for the company told reporters details about the housing market during a briefing held on Tuesday, based on a review spanning the last six months.",1
Data compiled by the World Health Organization and reviewed by independent analysts shows a viral health trend moved by about 4.4% in the last quarter.,1
"a spokesperson for the company announced details about immigration policy during a briefing held on last week, based on a review spanning the last six months.",1
YOU WON'T BELIEVE WHAT HAPPENED WITH government spending has shocked experts who refuse to speak on record. The government does not want this getting out.,0
Data compiled by the university's research team and reviewed by independent analysts shows a celebrity's private life moved by about 2.6% in the last week.,1
"a spokesperson for the company announced an update on a new social media app on Monday, noting that further analysis is expected within the next month.",1
What the media is HIDING about the presidential election was secretly manipulated by anonymous insiders. Share this before it gets DELETED!!!,0
"It's finally out: the housing market is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"Reuters released data showing that the education budget saw a 3.3% change over the past year, according to figures released on Tuesday.",1
People are furious after learning that climate policy is a scheme designed to control the public. You need to see this before it's too late.,0
"LEAKED: a viral health trend is the biggest secret no one is talking about. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"What the media is HIDING about immigration policy was staged, according to unnamed sources. Mainstream media REFUSES to cover this story.",0
"What the media is HIDING about the real story behind the presidential election. Sources say it is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"a Treasury Department spokesperson released data showing that the economy saw a 8.8% change over the past year, according to figures released on Thursday.",1
"a Treasury Department spokesperson said in a statement details about a viral health trend during a briefing held on Friday, based on a review spanning the last six months.",1
People are furious after learning that a local school district has shocked experts who refuse to speak on record. The government does not want this getting out.,0
LEAKED: the real story behind the new vaccine rollout. Sources say it is being covered up by the mainstream media. This changes EVERYTHING you thought you knew.,0
"the university's research team released data showing details about the economy during a briefing held on last week, based on a review spanning the last six months.",1
LEAKED: the real story behind government spending. Sources say it was secretly manipulated by anonymous insiders. Mainstream media REFUSES to cover this story.,0
YOU WON'T BELIEVE WHAT HAPPENED WITH a celebrity's private life! was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
Data compiled by the company's quarterly earnings report and reviewed by independent analysts shows climate policy moved by about 5.5% in the last six months.,1
"a spokesperson for the company clarified in a press briefing that government spending saw a 10.0% change over the past week, according to figures released on Friday.",1
"BREAKING (they don't want you to know): the real story behind the education budget. Sources say it will destroy the economy within days, insiders claim. Share this before it gets DELETED!!!",0
"officials at the Department of Health reported an update on the economy on Monday, noting that further analysis is expected within the next year.",1
"a peer-reviewed study published this week confirmed in an official statement that the stock market saw a 16.4% change over the past week, according to figures released on Wednesday.",1
Doctors HATE this fact about the real story behind a local school district. Sources say it will completely change everything overnight. You need to see this before it's too late.,0
ALERT: the space program proves what 'they' have been hiding for years. Experts are too scared to comment publicly.,0
The TRUTH about the economy! is being covered up by the mainstream media. The government does not want this getting out.,0
"a Treasury Department spokesperson released data showing details about the stock market during a briefing held on earlier this month, based on a review spanning the last week.",1
BREAKING (they don't want you to know): the real story behind a natural disaster. Sources say it is being covered up by the mainstream media. Mainstream media REFUSES to cover this story.,0
People are furious after learning that a local school district has shocked experts who refuse to speak on record. This changes EVERYTHING you thought you knew.,0
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows the economy moved by about 14.6% in the last month.,1
"According to the national weather service, the stock market is expected to shift by roughly 15.4% following changes announced on Monday.",1
LEAKED: the real story behind the economy. Sources say it will completely change everything overnight. Experts are too scared to comment publicly.,0
It's finally out: the space program is the biggest secret no one is talking about. This changes EVERYTHING you thought you knew.,0
"ALERT: a political scandal! is the biggest secret no one is talking about. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
People are furious after learning that the national health system is a scheme designed to control the public. Share this before it gets DELETED!!!,0
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows a tech company merger moved by about 18.6% in the last six months.,1
"the Bureau of Labor Statistics reported details about the housing market during a briefing held on Monday, based on a review spanning the last six months.",1
People are furious after learning that the economy is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
"According to election commission officials, a local school district is expected to shift by roughly 15.2% following changes announced on earlier this month.",1
People are furious after learning that a celebrity's private life was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
Data compiled by the mayor's office and reviewed by independent analysts shows climate policy moved by about 17.1% in the last six months.,1
SHOCKING: the education budget was secretly manipulated by anonymous insiders. Mainstream media REFUSES to cover this story.,0
"BREAKING (they don't want you to know): a political scandal! will completely change everything overnight. Wake up, people — nobody is reporting this!",0
URGENT WARNING about a new social media app! is being covered up by the mainstream media. The government does not want this getting out.,0
BREAKING (they don't want you to know): the real story behind the national health system. Sources say it is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
"This one secret about the real story behind a new social media app. Sources say it will completely change everything overnight. Wake up, people — nobody is reporting this!",0
"A report from a spokesperson for the company released Friday outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"a peer-reviewed study published this week confirmed an update on the central bank's interest rate decision on Monday, noting that further analysis is expected within the next six months.",1
Data compiled by a spokesperson for the company and reviewed by independent analysts shows the central bank's interest rate decision moved by about 5.7% in the last six months.,1
The TRUTH about a local school district! is a scheme designed to control the public. Experts are too scared to comment publicly.,0
What the media is HIDING about the real story behind a political scandal. Sources say it is being covered up by the mainstream media. The government does not want this getting out.,0
"a Treasury Department spokesperson published findings indicating that the new vaccine rollout saw a 3.6% change over the past quarter, according to figures released on Tuesday.",1
"According to a spokesperson for the company, a celebrity's private life is expected to shift by roughly 4.3% following changes announced on Monday.",1
"Doctors HATE this fact about the new vaccine rollout! is a scheme designed to control the public. Wake up, people — nobody is reporting this!",0
"the company's quarterly earnings report confirmed an update on a tech company merger on Wednesday, noting that further analysis is expected within the next month.",1
"Reuters published findings indicating that the new vaccine rollout saw a 4.6% change over the past six months, according to figures released on Friday.",1
"In a statement on earlier this month, election commission officials reported new developments regarding a new social media app, citing data collected over the past six months.",1
"ALERT: a celebrity's private life! is the biggest secret no one is talking about. Wake up, people — nobody is reporting this!",0
"ALERT: the real story behind a local school district. Sources say it will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
"the Bureau of Labor Statistics clarified in a press briefing an update on the space program on Monday, noting that further analysis is expected within the next year.",1
LEAKED: the real story behind a viral health trend. Sources say it is being covered up by the mainstream media. You need to see this before it's too late.,0
It's finally out: the education budget has shocked experts who refuse to speak on record. Share this before it gets DELETED!!!,0
"election commission officials published findings indicating details about a celebrity's private life during a briefing held on earlier this month, based on a review spanning the last week.",1
"the university's research team told reporters an update on the stock market on Friday, noting that further analysis is expected within the next year.",1
"According to officials at the Department of Health, a political scandal is expected to shift by roughly 17.4% following changes announced on Friday.",1
"It's finally out: the central bank's interest rate decision has shocked experts who refuse to speak on record. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"This one secret about the real story behind the education budget. Sources say it will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
LEAKED: a tech company merger is the biggest secret no one is talking about. Share this before it gets DELETED!!!,0
The TRUTH about the housing market! is the biggest secret no one is talking about. Experts are too scared to comment publicly.,0
"In a statement on Monday, a peer-reviewed study published this week announced new developments regarding government spending, citing data collected over the past year.",1
"A report from the Associated Press released Monday outlines how the housing market has changed, with officials attributing the shift to policy adjustments made over the last year.",1
People are furious after learning that the national health system has shocked experts who refuse to speak on record. Share this before it gets DELETED!!!,0
"the World Health Organization told reporters that a major sports league saw a 23.0% change over the past week, according to figures released on Tuesday.",1
"the Bureau of Labor Statistics clarified in a press briefing an update on a new social media app on Thursday, noting that further analysis is expected within the next month.",1
BREAKING (they don't want you to know): the national health system has shocked experts who refuse to speak on record. The government does not want this getting out.,0
"According to election commission officials, a celebrity's private life is expected to shift by roughly 11.2% following changes announced on Thursday.",1
"BREAKING (they don't want you to know): a political scandal! is the biggest secret no one is talking about. Wake up, people — nobody is reporting this!",0
"A report from the Bureau of Labor Statistics released Wednesday outlines how the space program has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
Data compiled by Reuters and reviewed by independent analysts shows a viral health trend moved by about 11.0% in the last week.,1
"According to a peer-reviewed study published this week, a celebrity's private life is expected to shift by roughly 4.4% following changes announced on last week.",1
"According to the national weather service, climate policy is expected to shift by roughly 12.2% following changes announced on Thursday.",1
"the company's quarterly earnings report confirmed in an official statement details about the new vaccine rollout during a briefing held on Monday, based on a review spanning the last week.",1
"In a statement on Thursday, the Associated Press announced new developments regarding the central bank's interest rate decision, citing data collected over the past six months.",1
The TRUTH about the education budget has been linked to a massive hidden conspiracy. Experts are too scared to comment publicly.,0
"Doctors HATE this fact about a new social media app was secretly manipulated by anonymous insiders. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
People are furious after learning that a political scandal is the biggest secret no one is talking about. The government does not want this getting out.,0
SHOCKING: the real story behind immigration policy. Sources say it will completely change everything overnight. Share this before it gets DELETED!!!,0
Data compiled by officials at the Department of Health and reviewed by independent analysts shows the stock market moved by about 20.2% in the last year.,1
EXPOSED: the education budget! is the biggest secret no one is talking about. Mainstream media REFUSES to cover this story.,0
"Reuters confirmed in an official statement that government spending saw a 6.8% change over the past quarter, according to figures released on earlier this month.",1
"People are furious after learning that the education budget will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
"People are furious after learning that a political scandal will completely change everything overnight. Wake up, people — nobody is reporting this!",0
"According to a spokesperson for the company, the housing market is expected to shift by roughly 7.5% following changes announced on Friday.",1
"In a statement on Wednesday, the World Health Organization clarified in a press briefing new developments regarding the education budget, citing data collected over the past year.",1
"In a statement on earlier this month, a peer-reviewed study published this week reported new developments regarding the housing market, citing data collected over the past month.",1
URGENT WARNING about the new vaccine rollout is being covered up by the mainstream media. The government does not want this getting out.,0
"the company's quarterly earnings report published findings indicating an update on a major sports league on last week, noting that further analysis is expected within the next month.",1
LEAKED: the housing market! was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
Data compiled by the national weather service and reviewed by independent analysts shows climate policy moved by about 19.6% in the last week.,1
People are furious after learning that a natural disaster will completely change everything overnight. Mainstream media REFUSES to cover this story.,0
"court documents said in a statement that immigration policy saw a 12.7% change over the past six months, according to figures released on Friday.",1
Data compiled by election commission officials and reviewed by independent analysts shows a viral health trend moved by about 13.0% in the last year.,1
It's finally out: the economy has been linked to a massive hidden conspiracy. You need to see this before it's too late.,0
"a spokesperson for the company told reporters details about a local school district during a briefing held on Tuesday, based on a review spanning the last six months.",1
"A report from the Associated Press released Monday outlines how the new vaccine rollout has changed, with officials attributing the shift to policy adjustments made over the last six months.",1
"The TRUTH about the real story behind a major sports league. Sources say it was secretly manipulated by anonymous insiders. Wake up, people — nobody is reporting this!",0
"A report from the university's research team released Thursday outlines how a viral health trend has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"officials at the Department of Health said in a statement details about a celebrity's private life during a briefing held on earlier this month, based on a review spanning the last year.",1
"LEAKED: a new social media app proves what 'they' have been hiding for years. Wake up, people — nobody is reporting this!",0
"URGENT WARNING about a viral health trend! is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
YOU WON'T BELIEVE WHAT HAPPENED WITH the education budget will completely change everything overnight. This changes EVERYTHING you thought you knew.,0
This one secret about a local school district! has been linked to a massive hidden conspiracy. Experts are too scared to comment publicly.,0
"It's finally out: a new social media app was secretly manipulated by anonymous insiders. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"the Bureau of Labor Statistics confirmed that the central bank's interest rate decision saw a 14.1% change over the past quarter, according to figures released on Monday.",1
"the central bank's press release announced that the new vaccine rollout saw a 20.7% change over the past month, according to figures released on Friday.",1
"A report from the central bank's press release released Monday outlines how a viral health trend has changed, with officials attributing the shift to policy adjustments made over the last month.",1
EXPOSED: the space program proves what 'they' have been hiding for years. Experts are too scared to comment publicly.,0
"In a statement on Friday, the company's quarterly earnings report confirmed in an official statement new developments regarding the national health system, citing data collected over the past quarter.",1
It's finally out: a natural disaster proves what 'they' have been hiding for years. You need to see this before it's too late.,0
"a peer-reviewed study published this week confirmed details about a new social media app during a briefing held on Tuesday, based on a review spanning the last month.",1
"the Bureau of Labor Statistics clarified in a press briefing that the central bank's interest rate decision saw a 2.8% change over the past year, according to figures released on last week.",1
Data compiled by the World Health Organization and reviewed by independent analysts shows the education budget moved by about 4.1% in the last week.,1
It's finally out: a viral health trend has been linked to a massive hidden conspiracy. Share this before it gets DELETED!!!,0
"election commission officials reported details about the education budget during a briefing held on Monday, based on a review spanning the last six months.",1
The TRUTH about a tech company merger will completely change everything overnight. Mainstream media REFUSES to cover this story.,0
"A report from the central bank's press release released Thursday outlines how a natural disaster has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"According to Reuters, immigration policy is expected to shift by roughly 15.0% following changes announced on Friday.",1
"the Bureau of Labor Statistics confirmed that the space program saw a 7.5% change over the past week, according to figures released on Friday.",1
"the national weather service published findings indicating that a natural disaster saw a 4.3% change over the past six months, according to figures released on Wednesday.",1
"a peer-reviewed study published this week released data showing details about a local school district during a briefing held on Tuesday, based on a review spanning the last quarter.",1
"A report from a spokesperson for the company released Monday outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last year.",1
"the World Health Organization published findings indicating an update on a tech company merger on Tuesday, noting that further analysis is expected within the next week.",1
"According to the central bank's press release, a natural disaster is expected to shift by roughly 17.7% following changes announced on Thursday.",1
"LEAKED: the real story behind immigration policy. Sources say it will destroy the economy within days, insiders claim. Experts are too scared to comment publicly.",0
"the mayor's office told reporters details about the stock market during a briefing held on earlier this month, based on a review spanning the last year.",1
"Doctors HATE this fact about the real story behind the education budget. Sources say it will destroy the economy within days, insiders claim. Experts are too scared to comment publicly.",0
Data compiled by the company's quarterly earnings report and reviewed by independent analysts shows the education budget moved by about 1.2% in the last six months.,1
"In a statement on Wednesday, a Treasury Department spokesperson published findings indicating new developments regarding the economy, citing data collected over the past week.",1
"SHOCKING: the real story behind the housing market. Sources say it was staged, according to unnamed sources. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
It's finally out: a political scandal proves what 'they' have been hiding for years. You need to see this before it's too late.,0
Doctors HATE this fact about the economy is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
"EXPOSED: the stock market was staged, according to unnamed sources. This changes EVERYTHING you thought you knew.",0
ALERT: immigration policy is the biggest secret no one is talking about. Share this before it gets DELETED!!!,0
The TRUTH about the real story behind the space program. Sources say it is the biggest secret no one is talking about. Share this before it gets DELETED!!!,0
This one secret about the real story behind the housing market. Sources say it has been linked to a massive hidden conspiracy. Share this before it gets DELETED!!!,0
"the World Health Organization clarified in a press briefing details about a viral health trend during a briefing held on earlier this month, based on a review spanning the last six months.",1
Data compiled by a spokesperson for the company and reviewed by independent analysts shows the central bank's interest rate decision moved by about 7.9% in the last quarter.,1
Data compiled by court documents and reviewed by independent analysts shows government spending moved by about 9.8% in the last quarter.,1
"People are furious after learning that a celebrity's private life will destroy the economy within days, insiders claim. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"It's finally out: a tech company merger is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"YOU WON'T BELIEVE WHAT HAPPENED WITH the central bank's interest rate decision has shocked experts who refuse to speak on record. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"SHOCKING: the education budget! has shocked experts who refuse to speak on record. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
Data compiled by court documents and reviewed by independent analysts shows the education budget moved by about 14.1% in the last month.,1
SHOCKING: a major sports league has shocked experts who refuse to speak on record. The government does not want this getting out.,0
"the mayor's office told reporters an update on the stock market on Friday, noting that further analysis is expected within the next week.",1
"LEAKED: the real story behind the stock market. Sources say it will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
People are furious after learning that a celebrity's private life is the biggest secret no one is talking about. The government does not want this getting out.,0
"A report from the World Health Organization released Wednesday outlines how the national health system has changed, with officials attributing the shift to policy adjustments made over the last year.",1
"the mayor's office told reporters that a major sports league saw a 18.2% change over the past six months, according to figures released on earlier this month.",1
"In a statement on earlier this month, election commission officials confirmed in an official statement new developments regarding immigration policy, citing data collected over the past year.",1
"the central bank's press release clarified in a press briefing details about the housing market during a briefing held on Thursday, based on a review spanning the last year.",1
"According to the mayor's office, climate policy is expected to shift by roughly 0.9% following changes announced on Friday.",1
"URGENT WARNING about the national health system! will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
Data compiled by the mayor's office and reviewed by independent analysts shows the presidential election moved by about 19.7% in the last week.,1
BREAKING (they don't want you to know): the space program is the biggest secret no one is talking about. The government does not want this getting out.,0
"According to a Treasury Department spokesperson, immigration policy is expected to shift by roughly 15.5% following changes announced on Monday.",1
It's finally out: the space program has been linked to a massive hidden conspiracy. Share this before it gets DELETED!!!,0
"A report from a peer-reviewed study published this week released Monday outlines how a new social media app has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"LEAKED: the real story behind the education budget. Sources say it will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
"A report from the World Health Organization released Wednesday outlines how a natural disaster has changed, with officials attributing the shift to policy adjustments made over the last year.",1
People are furious after learning that immigration policy has shocked experts who refuse to speak on record. Mainstream media REFUSES to cover this story.,0
"According to officials at the Department of Health, the presidential election is expected to shift by roughly 9.3% following changes announced on Monday.",1
"In a statement on Thursday, the company's quarterly earnings report told reporters new developments regarding immigration policy, citing data collected over the past year.",1
This one secret about the stock market! is the biggest secret no one is talking about. Mainstream media REFUSES to cover this story.,0
"A report from the mayor's office released Thursday outlines how climate policy has changed, with officials attributing the shift to policy adjustments made over the last year.",1
"LEAKED: government spending is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows a new social media app moved by about 4.6% in the last week.,1
It's finally out: the stock market has shocked experts who refuse to speak on record. Share this before it gets DELETED!!!,0
"the company's quarterly earnings report announced details about the national health system during a briefing held on Wednesday, based on a review spanning the last six months.",1
"the company's quarterly earnings report confirmed details about a new social media app during a briefing held on Tuesday, based on a review spanning the last quarter.",1
"a Treasury Department spokesperson published findings indicating an update on the central bank's interest rate decision on Thursday, noting that further analysis is expected within the next week.",1
"A report from court documents released Wednesday outlines how the presidential election has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"the Bureau of Labor Statistics reported an update on the presidential election on Monday, noting that further analysis is expected within the next month.",1
"It's finally out: the economy will destroy the economy within days, insiders claim. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
People are furious after learning that the stock market proves what 'they' have been hiding for years. Experts are too scared to comment publicly.,0
"It's finally out: a tech company merger was staged, according to unnamed sources. Share this before it gets DELETED!!!",0
"According to the company's quarterly earnings report, a new social media app is expected to shift by roughly 24.3% following changes announced on Monday.",1
YOU WON'T BELIEVE WHAT HAPPENED WITH the housing market! has been linked to a massive hidden conspiracy. This changes EVERYTHING you thought you knew.,0
What the media is HIDING about the new vaccine rollout has been linked to a massive hidden conspiracy. This changes EVERYTHING you thought you knew.,0
"According to a Treasury Department spokesperson, a natural disaster is expected to shift by roughly 24.6% following changes announced on Friday.",1
"Doctors HATE this fact about the real story behind a tech company merger. Sources say it is the biggest secret no one is talking about. Wake up, people — nobody is reporting this!",0
"Doctors HATE this fact about the new vaccine rollout! is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"EXPOSED: immigration policy will completely change everything overnight. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"A report from the company's quarterly earnings report released Friday outlines how the economy has changed, with officials attributing the shift to policy adjustments made over the last six months.",1
"It's finally out: a political scandal has been linked to a massive hidden conspiracy. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"In a statement on Thursday, the Bureau of Labor Statistics released data showing new developments regarding the new vaccine rollout, citing data collected over the past six months.",1
Doctors HATE this fact about the presidential election has been linked to a massive hidden conspiracy. The government does not want this getting out.,0
LEAKED: a major sports league! was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
"the central bank's press release announced details about a celebrity's private life during a briefing held on Friday, based on a review spanning the last six months.",1
"A report from election commission officials released Monday outlines how the education budget has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"In a statement on Thursday, officials at the Department of Health told reporters new developments regarding the central bank's interest rate decision, citing data collected over the past month.",1
"a Treasury Department spokesperson announced details about a new social media app during a briefing held on Wednesday, based on a review spanning the last six months.",1
"People are furious after learning that a political scandal will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
The TRUTH about the real story behind a political scandal. Sources say it is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
"the central bank's press release announced details about a natural disaster during a briefing held on Wednesday, based on a review spanning the last week.",1
"People are furious after learning that a natural disaster will completely change everything overnight. Wake up, people — nobody is reporting this!",0
Doctors HATE this fact about government spending! was secretly manipulated by anonymous insiders. The government does not want this getting out.,0
People are furious after learning that the economy has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
"the World Health Organization said in a statement details about a celebrity's private life during a briefing held on Thursday, based on a review spanning the last six months.",1
This one secret about government spending is a scheme designed to control the public. Mainstream media REFUSES to cover this story.,0
It's finally out: climate policy has been linked to a massive hidden conspiracy. You need to see this before it's too late.,0
URGENT WARNING about a viral health trend! proves what 'they' have been hiding for years. Share this before it gets DELETED!!!,0
It's finally out: the national health system is the biggest secret no one is talking about. The government does not want this getting out.,0
It's finally out: the space program will completely change everything overnight. Experts are too scared to comment publicly.,0
"According to a Treasury Department spokesperson, a tech company merger is expected to shift by roughly 3.8% following changes announced on Thursday.",1
"court documents confirmed in an official statement that the space program saw a 8.6% change over the past six months, according to figures released on Wednesday.",1
"a Treasury Department spokesperson announced details about climate policy during a briefing held on Friday, based on a review spanning the last year.",1
"A report from the central bank's press release released Wednesday outlines how the housing market has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"It's finally out: a viral health trend was staged, according to unnamed sources. This changes EVERYTHING you thought you knew.",0
It's finally out: the education budget has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
Data compiled by election commission officials and reviewed by independent analysts shows the space program moved by about 13.8% in the last six months.,1
"Doctors HATE this fact about the real story behind a major sports league. Sources say it will destroy the economy within days, insiders claim. You need to see this before it's too late.",0
"In a statement on earlier this month, court documents told reporters new developments regarding the new vaccine rollout, citing data collected over the past week.",1
BREAKING (they don't want you to know): the real story behind a major sports league. Sources say it is being covered up by the mainstream media. Mainstream media REFUSES to cover this story.,0
"According to court documents, the national health system is expected to shift by roughly 2.6% following changes announced on Monday.",1
"the mayor's office released data showing details about the new vaccine rollout during a briefing held on Tuesday, based on a review spanning the last six months.",1
"It's finally out: a viral health trend will destroy the economy within days, insiders claim. The government does not want this getting out.",0
"a spokesperson for the company released data showing an update on a major sports league on Wednesday, noting that further analysis is expected within the next year.",1
"the central bank's press release said in a statement that a new social media app saw a 22.1% change over the past six months, according to figures released on Monday.",1
"the World Health Organization reported that immigration policy saw a 16.8% change over the past month, according to figures released on last week.",1
"LEAKED: a major sports league has shocked experts who refuse to speak on record. Wake up, people — nobody is reporting this!",0
"YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind the new vaccine rollout. Sources say it was staged, according to unnamed sources. This changes EVERYTHING you thought you knew.",0
"court documents clarified in a press briefing that the space program saw a 18.3% change over the past six months, according to figures released on Wednesday.",1
"In a statement on Friday, the Associated Press announced new developments regarding the presidential election, citing data collected over the past month.",1
What the media is HIDING about the presidential election! has shocked experts who refuse to speak on record. The government does not want this getting out.,0
"The TRUTH about the real story behind a local school district. Sources say it will destroy the economy within days, insiders claim. Experts are too scared to comment publicly.",0
"It's finally out: the education budget is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"officials at the Department of Health said in a statement an update on immigration policy on Wednesday, noting that further analysis is expected within the next six months.",1
Data compiled by the university's research team and reviewed by independent analysts shows the economy moved by about 3.5% in the last month.,1
People are furious after learning that the education budget has shocked experts who refuse to speak on record. Experts are too scared to comment publicly.,0
"In a statement on earlier this month, the national weather service clarified in a press briefing new developments regarding a viral health trend, citing data collected over the past year.",1
It's finally out: the space program is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
"According to Reuters, a natural disaster is expected to shift by roughly 24.1% following changes announced on Wednesday.",1
It's finally out: a tech company merger is being covered up by the mainstream media. You need to see this before it's too late.,0
"In a statement on last week, officials at the Department of Health published findings indicating new developments regarding the housing market, citing data collected over the past week.",1
People are furious after learning that a major sports league has shocked experts who refuse to speak on record. This changes EVERYTHING you thought you knew.,0
"People are furious after learning that a celebrity's private life will destroy the economy within days, insiders claim. Experts are too scared to comment publicly.",0
Data compiled by the Bureau of Labor Statistics and reviewed by independent analysts shows the space program moved by about 20.4% in the last year.,1
YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind the economy. Sources say it will completely change everything overnight. Share this before it gets DELETED!!!,0
"According to the Associated Press, the national health system is expected to shift by roughly 3.1% following changes announced on Wednesday.",1
"EXPOSED: a new social media app! was secretly manipulated by anonymous insiders. Wake up, people — nobody is reporting this!",0
"This one secret about a new social media app! is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"In a statement on Wednesday, officials at the Department of Health confirmed in an official statement new developments regarding the new vaccine rollout, citing data collected over the past quarter.",1
"According to the national weather service, a political scandal is expected to shift by roughly 18.4% following changes announced on Thursday.",1
EXPOSED: a new social media app has shocked experts who refuse to speak on record. Experts are too scared to comment publicly.,0
"EXPOSED: the central bank's interest rate decision! will destroy the economy within days, insiders claim. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"According to Reuters, the national health system is expected to shift by roughly 7.2% following changes announced on earlier this month.",1
People are furious after learning that climate policy is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
"a spokesperson for the company confirmed in an official statement an update on the national health system on Tuesday, noting that further analysis is expected within the next quarter.",1
